asin,reviewerID,reviewText,overall,summary,unixReviewTime,helpful_votes,total_votes,product_brand,product_title,product_price
B0088BX0IM,A3QWDWGYAN1EX9,Great setup for you bike.  Nice charging system for your phone which is also switchable on or off.  Love the indicator light that tells you when it is on and the tight cap that covers the unit.  Mounted it on my handlebars right next to my phone mount so my phone stays charged for the entire ride! The chrome finish really goes with the rest of the chrome on my bike.  I also hooked up the charging plug that comes with it but not sure if I will ever  use it since I don't have the extension to plug it into another bike.  It does exactly what it is meant to do and looks great.  Easy to install and I ran the wires under the gas tank and hid them for a very clean professional install.,5,AWESOME!,1392163200,0,0,EKLIPES,EKLIPES EK1-110 Chrome Cobra Ultimate Motorcycle USB Charging System,29.95
B0088BX0IM,A2VTVISFZQWOWY,"Bought this unit for my 2012 Suzuki DL650A to charge my GSP and Phone. (Black as it matches the bike)Install was not hard but I found it best to remove some of the plastics and raise the tank a few inches to ease passing.About and hour to set it up and looks high quality both on the parts under the seat near the battery and the exposed sections you plug your USB and Cigarette into.Had a issue and called the company's help phone line and got someone on a Sunday who quickly diagnosed my issue and had a replacement part sent to me in a few days. Thank YOU Eklipes ... nice to have US based customer support.PROLooks close to OEM quality15 Amp fuse protects bikes batteryEasy to connect a battery tender plug using the Eklipes HarnessLove the Switch and LED so you can turn power off to power portsLike the rubber cover to protect the ports from RainCONHarness to the battery could be a few inches longer to allow placement of the covered 15 AMP fuse further away with less tensionRubber / Plastic cover on the 15 Amp fuse could be a little tighter, but as the fuse is under the seat little risk of suchOVERALLWould buy again and recommend to friends to check out this and other EKLIPES products",5,Great Product Great Price (Customer Service Great),1392940800,1,1,EKLIPES,EKLIPES EK1-110 Chrome Cobra Ultimate Motorcycle USB Charging System,29.95
B0088BX0IM,A3PBPEFMYAX0CT,I just mounted the power port on the handlebar and ran it back to the battery cable and everything works fine.  I don't plan on using the jumper adapter but I love the fact that the power port has an on-off switch.  The mounting bracket feels fragile but it did mount fine.,4,It works as advertised...,1397174400,1,1,EKLIPES,EKLIPES EK1-110 Chrome Cobra Ultimate Motorcycle USB Charging System,29.95
B0088BX0IM,A9I3I6HIJ3EDL,"I put this on my cruiser so I could charge my cell and my bluetooth speaker.The power supply wire had the same plug that I use for my battery charger so I had the place to plug it in on my bike already there.However, the wire was about 12 inches too short. I thought I was going to have to splice 12 inches of wire onto it but was able to reroute my charger pigtail and had just enough wire to plug them in in a great place under my seat. Don't even have to take the seat off either. Another 12 inches added to the hot wire would make this a perfect item.",4,power supply,1389657600,1,1,EKLIPES,EKLIPES EK1-110 Chrome Cobra Ultimate Motorcycle USB Charging System,29.95
B0088BX0IM,A9HTZGX5ETSFZ,"So I got this the other day and installed it on to my S40. Im a commuter so there is a need for power supply to my various devices, (iPhone, gps, GoPro) I got this because of the features it come with. The quick disconnect allows for you to remove the batter or the device with out having to un wire everything. The on off allows me to know that for some reason it isnt going to drain my battery. On thing that wasnt very clear until I downloaded the instructions that the when it it mounted to the bike, The device must be facing upward inorder to be water proof. Also I wouldnt charge a device in the rain. My only con with this is that the battery connections are staggered so that it can only be placed on the right side of the battery or what ever side the positive battery terminal is. This wasnt a problem for me but I wanted to hide the wires more than I was able to. Final words, It is a must buy.",5,Must have.,1400198400,0,0,EKLIPES,EKLIPES EK1-110 Chrome Cobra Ultimate Motorcycle USB Charging System,29.95
B0088BX0IM,AA7FNPJDMRHHK,It does the job alright. The plastic design leaves a lot to be desired though. It's not going to last more than one riding season.,3,It works,1388793600,0,0,EKLIPES,EKLIPES EK1-110 Chrome Cobra Ultimate Motorcycle USB Charging System,29.95
B0088CNNGK,A1PMFK36IU5FHJ,These are some really heavy duty extensions.  Heavy braided stainless steel and they install easily.  The instructions on package are easy and well written.For the money they are a great price as compared to local products that do not even look anywhere near as heavy duty.Tried them out and they are exactly what I was looking for perfect length.  Hook in easy and did not come loose.,5,Extremely heavy duty.,1391990400,0,0,Pacific Dualies,Pacific Dualies 18101 MAX EZ Air 7&quot; Braided Stainless Steel Valve Stem Extensions with Small EZ Wire Clip For Ford E350/E450 Dually Trucks RVs Motorhomes with 2&quot; Round Vent Holes,27.05
B0088CNNGK,A2QGC6016Q9Z4Q,"So far, no problems. They make it easy to check pressures and add air if needed. I would buy again.",4,They work well,1401408000,0,0,Pacific Dualies,Pacific Dualies 18101 MAX EZ Air 7&quot; Braided Stainless Steel Valve Stem Extensions with Small EZ Wire Clip For Ford E350/E450 Dually Trucks RVs Motorhomes with 2&quot; Round Vent Holes,27.05
B0088CNNGK,A2UDX5DRBCXBND,"These seem like a really good choice for getting into the valve in the inner dual tire on the RV. My only complaint is that the mounting spring didn't fit the hand hole in our wheels so I had to do a little bending. They seem to be great, just read the specs closer than I did and measure the hand holes at their widest diameter.",4,Good,1395446400,0,0,Pacific Dualies,Pacific Dualies 18101 MAX EZ Air 7&quot; Braided Stainless Steel Valve Stem Extensions with Small EZ Wire Clip For Ford E350/E450 Dually Trucks RVs Motorhomes with 2&quot; Round Vent Holes,27.05
B0089GTC92,A3RPMEOQRQDEDG,"Used these as reverse lights for my Jeep Liberty, and were working flawlessly for the first hour, until I noticed that the left bulb's diode started to flicker (very unattractive and annoying). I was going to return it the next day, but it magically began to work again! I hope that it remains this way for it's lifetime. Overall, it gives more clearance lighting when reversing, thus improving safety conditions, all while giving it a more unique look.Update: No problem at all from the diode, which is awesome! I got more experimental when I researched and bought some load resistors, and went ahead and bought two pairs of these for my turn signals. The end result was amazing; I eliminated the hyper-flashing, and gave my tail lights a yellow hue rather than amber, which looks quite unique. My complete LED conversion is almost finished thanks to this combo; brake lights will be coming soon too! These things go together like bread and butter!",5,At last!,1393545600,2,2,Classy Autos,Classy Autos Backup Daytime Running Light White LED Bulbs Reverse Light 54-SMD 3156 3157 3757 4114 4157,4.75
B0089GTC92,A13HWY9EDZ8ATR,"These will light up every thing behind you, a lot brighter than the factory lights, big difference when you are backing up.",4,Bright Lights,1396656000,0,0,Classy Autos,Classy Autos Backup Daytime Running Light White LED Bulbs Reverse Light 54-SMD 3156 3157 3757 4114 4157,4.75
B0089GTC92,AEYZM50QVZECI,"Ordered these originally for the DRL in my 06 Silverado, but they didn't fit into the socket, so instead of cutting off the little tabs that were a bit too long at the base on these bulbs i used these in my reverse lights and fit and look great!",5,Led Lights,1392076800,0,0,Classy Autos,Classy Autos Backup Daytime Running Light White LED Bulbs Reverse Light 54-SMD 3156 3157 3757 4114 4157,4.75
B0089GTC92,A1U6RLUA8D5DSX,I have a 2003 Chevrolet Tahoe and these backup bulbs will not fit into the sockets. This was a total waste of time and I returned them for a refund.,1,Will Not Fit In The Socket,1397001600,0,0,Classy Autos,Classy Autos Backup Daytime Running Light White LED Bulbs Reverse Light 54-SMD 3156 3157 3757 4114 4157,4.75
B0089GTC92,A2WZT9FDW7QKD0,"This bulb was just what I was hoping for. Soo bright, clean look. I installed these in my LED tailight upgrade on my 1997 GMC Sierra. It was a great match. I recomend these bulbs to anyone looking to update or upgrade older equipment.",5,"Absolutely great upgrade, as I have said before if your going to upgrade do it right...",1389744000,0,0,Classy Autos,Classy Autos Backup Daytime Running Light White LED Bulbs Reverse Light 54-SMD 3156 3157 3757 4114 4157,4.75
B0089GTC92,A166IC0J83323S,I do not know how bright they are because they did not fit any light assembly on the car! Uhg!,1,These did not fit,1399766400,0,0,Classy Autos,Classy Autos Backup Daytime Running Light White LED Bulbs Reverse Light 54-SMD 3156 3157 3757 4114 4157,4.75
B0089GTC92,A1E85A5CGEFKUJ,good lights no problem would buy these again  for my truck if the other went out  cheap bulbs all led,5,good,1399161600,0,0,Classy Autos,Classy Autos Backup Daytime Running Light White LED Bulbs Reverse Light 54-SMD 3156 3157 3757 4114 4157,4.75
B0089LSFJ0,AJ7H1WKQ0D0DU,I have two honda's and I like to buy OEM parts for them. It's not just anti-freeze. I also bought the rear differetial fluid called pump fluid for my CRV AWD. Only Honda makes this fluid so far?,4,OEM coolant,1400284800,0,0,Honda,Genuine Honda Parts OL999-9011 Blue Type 2 Coolant - 1 Gallon Bottle,13.99
B0089LSFJ0,A14ZUHTPYMEHAH,"I never noticed the 50/50 on the jug so now I have to go get more locally, other wise its good",3,I never noticed the 50/50 on the jug so now ...,1404518400,0,0,Honda,Genuine Honda Parts OL999-9011 Blue Type 2 Coolant - 1 Gallon Bottle,13.99
B0089LSFJ0,A1S4J7ZUNAPWQY,"After a re-build and radiator, one bottle was almost enough.Just remember this is pre-mixed.  Do not add water.The coolant is blue tinted, just like it was from day 1.",5,The real stuff,1398124800,0,0,Honda,Genuine Honda Parts OL999-9011 Blue Type 2 Coolant - 1 Gallon Bottle,13.99
B0089LSFJ0,A11HD68D6QXXQ6,Had to grab a jug of this to top of my '10 Accord and could not find it anywhere locally. While you can find this cheap online other places the convince of prime shipping made it worth it to go with Amazon. OEM product came sealed and have had no issues since using it with cooling/heating system.,5,Honda Quality Product,1398902400,0,0,Honda,Genuine Honda Parts OL999-9011 Blue Type 2 Coolant - 1 Gallon Bottle,13.99
B0089LSFJ0,A3112D9P7HXV0E,"Easy to use, quality oem fluid.  No mixing with distilled water necessary which is nice.",5,Easy to use oem fluid,1404432000,0,0,Honda,Genuine Honda Parts OL999-9011 Blue Type 2 Coolant - 1 Gallon Bottle,13.99
B0089LSMSE,A2HVJSTFR0M8GL,very good A+++++++++,5,Five Stars,1404432000,0,0,Honda,Genuine Honda Fluid 08200-9008 ATF-DW1 Automatic Transmission Fluid - 1 Quart,10.48
B0089LSMSE,AJP569L5Y2RJH,"I have not had to add fluid to tranny, it is holding its own very good and may order more for drain and refill",5,ATF,1403308800,0,0,Honda,Genuine Honda Fluid 08200-9008 ATF-DW1 Automatic Transmission Fluid - 1 Quart,10.48
B0089LSMSE,A1YWBV3OHHQMEL,"It's Honda ATF... Does exactly what it's supposed to. I just bought it here because it was cheaper than anywhere else and I have prime so it is pretty much just as easy as going to the dealer or another auto parts store.Came with all bottles sealed, no leaks or issues.",5,Great,1396224000,0,0,Honda,Genuine Honda Fluid 08200-9008 ATF-DW1 Automatic Transmission Fluid - 1 Quart,10.48
B0089LSMSE,A1Q1CBUFZQDJF0,I ordered this for my Honda accord.  It is Genuine fluid and is affordable. I will order more in the future.,5,Genuine Fluid,1392681600,0,0,Honda,Genuine Honda Fluid 08200-9008 ATF-DW1 Automatic Transmission Fluid - 1 Quart,10.48
B0089LSMSE,A1S4J7ZUNAPWQY,This automatic trasmission flud is OEM.It has a red tint.Automatic trasmission works smooth.Comes shipped in a individually sealed bag to prevent leakage.I would buy again.,5,Works well in 2000 Civic,1398124800,0,0,Honda,Genuine Honda Fluid 08200-9008 ATF-DW1 Automatic Transmission Fluid - 1 Quart,10.48
B0089LSMSE,AHG0N8GME19U6,The product you need to use if changing the ATF fluid in a Honda vehicle.  I used to change the fluid on my 2008 Honda Ridgeline.  Buying from Amazon saved me a trip to the dealer!,5,Great OEM product from Amazon!,1391990400,0,0,Honda,Genuine Honda Fluid 08200-9008 ATF-DW1 Automatic Transmission Fluid - 1 Quart,10.48
B0089LSMSE,A2CYY89WPXX68H,Simply the best when it comes to AT fluid for hondas/acuras.,5,Five Stars,1404950400,0,0,Honda,Genuine Honda Fluid 08200-9008 ATF-DW1 Automatic Transmission Fluid - 1 Quart,10.48
B0089LSMSE,A3JDI3JXAP3MGQ,"i changed my fluid after 60k, i know suppose to be 30k but m car is used i guess the previous owner never did it, i feel the difference in the shift now, and acceleration, top product",5,HONDA all the way,1394582400,1,1,Honda,Genuine Honda Fluid 08200-9008 ATF-DW1 Automatic Transmission Fluid - 1 Quart,10.48
